id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,star_name,constellation
75229,75458.0,137759.0,5744.0,,12Iot Dra,Edasich,15.415494,58.966065,31.027,-8.27,17.3,-11.0,3.29,0.831,K2III,1.166,-10.015969,-12.471787,26.585776,4.06e-06,7.04e-06,-8.3e-06,4.0357669491767005,1.0291519898867023,-4.00940914e-08,8.3872766e-08,Iot,12.0,Dra,1,75229,,40.5135220229264,,,,Edasich,Dragon
75466,75695.0,137909.0,5747.0,,3Bet CrB,Nusakan,15.463818,29.105703,34.2818,-181.39,86.84,-19.0,3.66,0.985,F0p,0.319,-18.45833,-23.589253,16.675351,-8.95e-06,3.748e-05,3.16e-06,4.048418174219068,0.50799034185675,-8.794035352e-07,4.210122e-07,Bet,3.0,CrB,1,75466,,35.15604405282981,Bet,3.683,3.653,Nusakan,Northern Crown
75895,76127.0,138749.0,5778.0,,4The CrB,,15.548829,31.359133,115.0748,-19.62,-8.94,-25.0,4.14,-1.165,B6Vnn,-0.127,-58.818354,-78.716957,59.88489,2.75e-06,2.196e-05,-1.756e-05,4.070673913696114,0.5473201277544988,-9.51204441e-08,-4.3342343e-08,The,4.0,CrB,1,75895,,254.6830252585042,The,4.148,4.128,,Northern Crown
76035,76267.0,139006.0,5793.0,,5Alp CrB,Alphecca,15.578128,26.714693,23.0097,120.38,-89.44,2.0,2.22,0.41,A0V,0.032,-12.176093,-16.558746,10.343974,7.08e-06,-1.304e-05,-7.99e-06,4.0783442886637005,0.4662593508481437,5.836187087e-07,-4.33617355e-07,Alp,5.0,CrB,1,76035,,59.70352865838366,Alp,2.289,2.209,Alphecca,Northern Crown
76044,76276.0,138917.0,5788.0,,13Del Ser,,15.580041,10.538867,69.9301,-72.63,3.17,-38.0,3.8,-0.423,F0IV,0.268,-40.700384,-55.408101,12.790326,2.89e-06,4.553e-05,-6.05e-06,4.078845208948458,0.1839379254751887,-3.521201762e-07,1.5368593e-08,Del,13.0,Ser,1,76044,,128.58786926343993,Del,3.823,3.783,,Serpent
76065,76297.0,138690.0,5776.0,,Gam Lup,,15.585681,-41.166757,129.0323,-16.05,-25.52,2.0,2.8,-2.753,B2IV,-0.216,-57.388809,-78.369378,-84.935884,-2.8e-06,1.317e-05,-1.336e-05,4.080321694139787,-0.7184954505889463,-7.78125957e-08,-1.23724451e-07,Gam,,Lup,1,76065,,1099.5120668793495,,,,,Wolf
76100,76333.0,138905.0,5787.0,GJ 3912,38Gam Lib,Zubenelhakrabi,15.592105,-14.789537,50.025,65.67,6.93,-28.2,3.91,0.414,K0III,1.007,-28.510476,-39.071229,-12.769777,2.905e-05,1.279e-05,8.99e-06,4.08200351280001,-0.258126111021105,3.18377144e-07,3.3597588e-08,Gam,38.0,Lib,1,76100,,59.48397740692212,,,,Zubenelhakrabi,Scales
76317,76552.0,139127.0,5797.0,,Ome Lup,,15.634232,-42.567348,67.0241,-147.6,56.35,-7.0,4.34,0.209,K4.5III,1.412,-28.655317,-40.193087,-45.338837,-4.318e-05,2.205e-05,1.833e-05,4.093032432631316,-0.742940374565555,-7.155849925e-07,2.73192508e-07,Ome,,Lup,1,76317,,71.84557087925968,,,,,Wolf
76716,76952.0,140436.0,5849.0,,8Gam CrB,,15.712381,26.295637,44.7828,-112.52,50.7,-11.0,3.81,0.554,A1Vs,0.02,-22.633064,-33.161033,19.838868,-1.174e-05,2.613e-05,4.88e-06,4.113491793766908,0.45894545075469,-5.455123534e-07,2.45800536e-07,Gam,8.0,CrB,1,76716,,52.28775553134414,Gam,3.827,3.797,,Northern Crown
76819,77055.0,142105.0,5903.0,,16Zet UMi,,15.734299,77.794493,113.1222,20.07,-2.5,-13.0,4.29,-0.978,A3Vn,0.038,-13.368655,-19.830791,110.565025,9.95e-06,-4.93e-06,-1.328e-05,4.119229786393425,1.3577700399470074,9.73021057e-08,-1.2120342e-08,Zet,16.0,UMi,1,76819,,214.3877665973507,,,,,Lesser Bear
76835,77070.0,140573.0,5854.0,Gl 596.2,24Alp Ser,Unukalhai,15.737798,6.425627,22.6757,134.66,44.14,2.7,2.63,0.852,K2III,1.167,-12.5786,-18.695648,2.537718,1.105e-05,-1.009e-05,5.13e-06,4.120145986438394,0.1121483464716324,6.528501022e-07,2.13996758e-07,Alp,24.0,Ser,1,76835,,39.73745050614631,,,,Unukalhai,Serpent
76997,77233.0,141003.0,5867.0,,28Bet Ser,Zhou,15.769793,15.421826,47.5511,68.54,-41.31,-1.0,3.65,0.264,A3V,0.073,-25.268927,-38.245168,12.644945,1.233e-05,-1e-05,-9.45e-06,4.128522152548846,0.2691616325803537,3.322912967e-07,-2.00276531e-07,Bet,28.0,Ser,1,76997,,68.29674408079636,,,,,Serpent
77214,77450.0,141477.0,5879.0,,35Kap Ser,Gudja,15.812327,18.141564,117.096,-51.78,-88.72,-39.0,4.09,-1.253,M1III,1.616,-60.303137,-93.518027,36.45959,-1.266e-05,3.461e-05,-6.028e-05,4.139657609430417,0.3166300163914012,-2.510365238e-07,-4.30126697e-07,Kap,35.0,Ser,1,77214,,276.18494420752944,,,,Gudja,Serpent
77276,77512.0,141714.0,5889.0,,10Del CrB,,15.82657,26.068394,52.1376,-79.85,-63.78,-19.0,4.59,1.004,G5III-IV,0.794,-25.233535,-39.454341,22.911467,-1.141e-05,1.961e-05,-2.302e-05,4.143386290667416,0.4549793113760562,-3.871237239e-07,-3.09214165e-07,Del,10.0,CrB,1,77276,,34.54617749058202,Del,4.612,4.582,,Northern Crown
77280,77516.0,141513.0,5881.0,,32Mu  Ser,,15.827002,-3.430208,52.0021,-98.07,-27.41,-9.0,3.54,-0.04,A0V,-0.036,-27.963131,-43.733196,-3.11142,-1.566e-05,2.141e-05,-6.35e-06,4.143499522753205,-0.0598684187650037,-4.754567765e-07,-1.32887429e-07,Mu,32.0,Ser,1,77280,,90.36494737223012,,,,,Serpent
77386,77622.0,141795.0,5892.0,GJ 3921,37Eps Ser,,15.846935,4.47773,21.5983,127.98,61.87,-9.1,3.71,2.038,A2m,0.147,-11.504554,-18.201236,1.686207,1.655e-05,1.11e-06,5.73e-06,4.148717865064799,0.07815113359946,6.204645484e-07,2.99954224e-07,Eps,37.0,Ser,1,77386,,13.32907464231338,,,,,Serpent
77398,77634.0,141556.0,5883.0,,5Chi Lup,,15.849316,-33.627165,59.8444,-5.92,-24.91,5.0,3.97,0.085,B9.5III-IV,-0.045,-26.597559,-42.137857,-33.141039,-1.59e-06,7e-07,-8.85e-06,4.149341270866514,-0.5869047537120112,-2.87009699e-08,-1.20767087e-07,Chi,5.0,Lup,1,77398,,80.53784411990665,,,,,Wolf
77524,77760.0,142373.0,5914.0,Gl 602,1Chi Her,,15.877903,42.451518,15.8932,438.97,629.52,-56.4,4.6,3.594,F9V,0.563,-6.184702,-9.962833,10.727031,6.845e-05,4.613e-05,-3.14e-06,4.156825255632868,0.7409187609919587,2.1281866135e-06,3.051999081e-06,Chi,1.0,Her,1,77524,,3.179801427691526,,,,,Hercules
77617,77853.0,142198.0,5908.0,,46The Lib,,15.897093,-16.729293,51.6529,100.12,135.27,3.0,4.13,0.565,K0III,1.003,-25.878383,-42.157652,-14.868305,1.473e-05,-2.393e-05,3.155e-05,4.161849255210249,-0.2919812526846812,4.85395457e-07,6.55807465e-07,The,46.0,Lib,1,77617,,51.76068319505679,,,,,Scales
77716,77952.0,141891.0,5897.0,Gl 601A,Bet TrA,,15.919083,-63.430727,12.3778,-188.45,-401.92,0.4,2.83,2.367,F2III,0.315,-2.869157,-4.734869,-11.070637,1.41e-06,2.415e-05,-1.115e-05,4.167606126725416,-1.10707502492751,-9.13631381e-07,-1.948563144e-06,Bet,,TrA,1,77716,Gl 601,9.84464363980378,,,,,Southern Triangle
77836,78072.0,142860.0,5933.0,Gl 603,41Gam Ser,,15.940882,15.661617,11.2537,311.2,-1282.17,6.6,3.85,3.594,F6V,0.478,-5.56255,-9.299226,3.038014,1.54e-06,-3.05e-05,-6.553e-05,4.173313184476521,0.2733467798137887,1.5087401739e-06,-6.216135567e-06,Gam,41.0,Ser,1,77836,,3.179801427691526,,,,,Serpent
77923,78159.0,143107.0,5947.0,,13Eps CrB,,15.959794,26.87788,67.8887,-76.55,-60.24,-31.0,4.14,-0.019,K3III,1.231,-30.827626,-52.120195,30.691703,-1.185e-05,2.945e-05,-3.202e-05,4.178264208657367,0.4691074995470913,-3.711248725e-07,-2.92051761e-07,Eps,13.0,CrB,1,77923,,88.63392873279338,,,,,Northern Crown
78029,78265.0,143018.0,5944.0,,6Pi  Sco,Fang,15.980865,-26.114105,179.5332,-12.0,-25.71,-3.0,2.89,-3.381,B1V + B2V,-0.18,-81.301517,-139.203202,-79.023364,-2.66e-06,1.615e-05,-1.874e-05,4.183780643945635,-0.4557771176489737,-5.81776417e-08,-1.24645597e-07,Pi,6.0,Sco,1,78029,,1960.6496672266007,Pi,2.913,2.873,Fang,Scorpion
78148,78384.0,143118.0,5948.0,,Eta Lup,,16.002036,-38.396706,135.5014,-16.58,-27.06,8.0,3.42,-2.24,B2.5IV,-0.206,-53.049208,-91.997111,-84.160334,-7.12e-06,9.45e-06,-1.901e-05,4.189323310656553,-0.6701489499175838,-8.03821082e-08,-1.31190581e-07,Eta,,Lup,1,78148,,685.488226452662,,,,,Wolf
78165,78401.0,143275.0,5953.0,,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,-8.67,-36.9,-7.0,2.29,-3.599,B0.2IV,-0.117,-69.332609,-120.492107,-57.928452,2.98e-06,1.787e-05,-2.211e-05,4.190245125208222,-0.39482331934217,-4.20333461e-08,-1.78896248e-07,Del,7.0,Sco,1,78165,,2396.624529408638,Del,2.299,2.279,Dschubba,Scorpion
78256,78493.0,143807.0,5971.0,,14Iot CrB,,16.024047,29.851061,95.6023,-38.2,-6.9,-19.0,4.98,0.078,A0p...,-0.05,-41.006057,-72.068531,47.585683,-7.84e-06,2.202e-05,-1.245e-05,4.195085626510273,0.5209993062937488,-1.85198826e-07,-3.3452143e-08,Iot,14.0,CrB,1,78256,,81.0587682464737,,,,,Northern Crown
78290,78527.0,144284.0,5986.0,Gl 609.1,13The Dra,,16.031532,58.565251,21.0349,-320.07,334.96,-7.7,4.01,2.395,F8IV-V,0.528,-5.406623,-9.545392,17.947647,-1.201e-05,4.502e-05,1.109e-05,4.197045390247461,1.02215646440416,-1.5517431474e-06,1.623931904e-06,The,13.0,Dra,1,78290,,9.594006315159328,,,,,Dragon
78400,78639.0,143546.0,5962.0,,Eta Nor,,16.053579,-49.229695,67.2948,41.18,10.39,-0.3,4.65,0.51,G8III,0.902,-21.436686,-38.362307,-50.964612,1.057e-05,-8.62e-06,2.45e-06,4.202817133904895,-0.8592202742437662,1.996462737e-07,5.0372141e-08,Eta,,Nor,1,78400,,54.450265284242114,,,,,Carpenter's Square
78580,78820.0,144217.0,5984.0,,8Bet1Sco,Acrab,16.09062,-19.805453,123.9157,-6.75,-24.89,-1.0,2.56,-2.906,B0.5V,-0.065,-55.881427,-102.320756,-41.98604,-6.7e-07,7.23e-06,-1.372e-05,4.21251438265692,-0.3456703698635937,-3.27249234e-08,-1.20670125e-07,Bet-1,8.0,Sco,1,78580,,1265.9017493002452,,,,Acrab,Scorpion
78730,78970.0,144415.0,5991.0,,,,16.121168,-36.755676,54.7945,52.54,-56.45,26.0,5.72,2.026,F0/F2V,0.298,-20.73371,-38.696669,-32.789385,6.48e-06,-1.746e-05,-2.793e-05,4.220511950809693,-0.6415075646765674,2.547211078e-07,-2.73677322e-07,,,Lup,1,78730,,13.477210138513502,,,,,Wolf
79270,79509.0,145397.0,6024.0,,Kap Nor,,16.224648,-54.630467,131.2336,-5.33,-22.48,-14.0,4.95,-0.64,G4III,1.017,-34.049566,-67.905705,-107.012462,5.91e-06,1.935e-05,3.4e-06,4.24760279189502,-0.9534815286285064,-2.58405692e-08,-1.08986115e-07,Kap,,Nor,1,79270,,157.03628043335516,,,,,Carpenter's Square
79352,79593.0,146051.0,6056.0,,1Del Oph,Yed Prior,16.239094,-3.694323,52.4659,-45.83,-142.91,-20.0,2.73,-0.869,M1III,1.584,-23.290749,-46.890988,-3.380547,-3.2e-07,2.556e-05,-3.495e-05,4.251384941836539,-0.0644780984132624,-2.221901098e-07,-6.9284723e-07,Del,1.0,Oph,1,79352,,193.9099078614849,,,,Yed Prior,Serpent
79580,79822.0,148048.0,6116.0,GJ 3950A,21Eta UMi,,16.291791,75.75533,29.7354,-89.94,257.8,-9.5,4.95,2.584,F5V,0.393,-3.16421,-6.597182,28.821068,4.92e-06,4.024e-05,-2.7e-07,4.265180974637538,1.322179940184595,-4.360414243e-07,1.249849668e-06,Eta,21.0,UMi,1,79580,GJ 3950,8.061205638638908,,,,,Lesser Bear
79640,79882.0,146791.0,6075.0,GJ 3949,2Eps Oph,Yed Posterior,16.305358,-4.692511,32.6371,82.39,40.08,-7.7,3.23,0.661,G8III,0.966,-13.962311,-29.378579,-2.669978,1.492e-05,1.02e-06,6.96e-06,4.2687327390824255,-0.0818997607584237,3.994379914e-07,1.94313323e-07,Eps,2.0,Oph,1,79640,,47.38053933388255,,,,Yed Posterior,Serpent Bearer
79750,79992.0,147394.0,6092.0,,22Tau Her,,16.329011,46.313366,94.2507,-13.15,39.31,-14.0,3.91,-0.961,B5IV,-0.151,-27.579279,-58.969611,68.155258,4.25e-06,2.327e-05,2.05e-06,4.2749251221612585,0.8083207295772488,-6.3752999e-08,1.90580257e-07,Tau,22.0,Her,1,79750,,211.0571162884348,,,,,Hercules
79759,80000.0,146686.0,6072.0,GJ 9554,Gam2Nor,,16.330687,-50.155508,39.4789,-159.36,-52.84,-28.9,4.01,1.028,G8III,1.08,-10.705758,-22.916885,-30.311157,-1.633e-05,3.71e-05,1.621e-05,4.275363957758038,-0.875378745536045,-7.725990813e-07,-2.56175548e-07,Gam-2,,Nor,1,79759,,33.7909187437723,,,,,Carpenter's Square
79928,80170.0,147547.0,6095.0,,20Gam Her,,16.365338,19.15313,59.0667,-47.44,44.61,-35.0,3.74,-0.117,A9III,0.299,-23.156213,-50.764845,19.379328,3.41e-06,4.021e-05,3.2e-07,4.284435404538413,0.3342851844095925,-2.299956101e-07,2.16275382e-07,Gam,20.0,Her,1,79928,,97.00631337839567,Gam,3.758,3.738,,Hercules
80089,80331.0,148387.0,6132.0,Gl 624.1A,14Eta Dra,Athebyne,16.39986,61.514213,28.2326,-16.98,56.68,-13.7,2.73,0.476,G8III,0.91,-5.477258,-12.300885,24.814526,3.37e-06,1.328e-05,-8.62e-06,4.2934733706880746,1.0736255544334474,-8.2321363e-08,2.74792394e-07,Eta,14.0,Dra,1,80089,Gl 624.1,56.18236281342279,,,,Athebyne,Dragon
80339,80582.0,147971.0,6115.0,,Eps Nor,,16.453067,-47.554786,162.6016,-13.72,-20.63,-12.0,4.46,-1.596,B4V,-0.07,-43.237191,-100.860395,-119.987381,-1.95e-06,2.29e-05,-1.92e-06,4.307402759981176,-0.8299875901492925,-6.6516437e-08,-1.00017062e-07,Eps,,Nor,1,80339,,378.7913037851569,,,,,Carpenter's Square
80519,80763.0,148478.0,6134.0,,21Alp Sco,Antares,16.490128,-26.432002,169.7793,-10.16,-23.21,-3.0,1.06,-5.089,M1Ib + B2.5V,1.865,-58.542602,-140.307591,-75.574766,-3.38e-06,1.36e-05,-1.574e-05,4.317105466000638,-0.4613254705959812,-4.92570699e-08,-1.12525255e-07,Alp,21.0,Sco,1,80519,,9453.660459579653,Alp,1.155,0.995,Antares,Scorpion
80571,80816.0,148856.0,6148.0,,27Bet Her,Kornephoros,16.503668,21.489613,42.6621,-98.43,-14.49,-26.0,2.78,-0.37,G8III,0.947,-15.155861,-36.689058,15.62843,-9.79e-06,2.963e-05,-1.253e-05,4.320650131481575,0.3750645053168575,-4.772021058e-07,-7.0249502e-08,Bet,27.0,Her,1,80571,,122.4616199265049,,,,Kornephoros,Hercules
80819,81065.0,147675.0,6102.0,Gl 626.1,Gam Aps,,16.557609,-78.897148,47.9157,-125.68,-77.59,5.4,3.86,0.458,K0IV SB,0.923,-3.402312,-8.577006,-47.018913,-2.101e-05,2.621e-05,-8.89e-06,4.334771780503956,-1.3770149964606724,-6.093138337e-07,-3.76166934e-07,Gam,,Aps,1,80819,,57.12155216230428,,,,,Bird of Paradise
80880,81126.0,149630.0,6168.0,,35Sig Her,,16.568384,42.437041,96.5251,-9.03,59.8,-11.0,4.2,-0.723,B9Vvar,-0.013,-26.078761,-66.292176,65.133106,6.02e-06,2.684e-05,1.306e-05,4.337592896936591,0.740666088787575,-4.37786754e-08,2.8991858e-07,Sig,35.0,Her,1,80880,,169.51182515314002,,,,,Hercules
81020,81266.0,149438.0,6165.0,,23Tau Sco,Paikauhale,16.598043,-28.216016,145.3488,-8.59,-22.5,2.0,2.82,-2.992,B0V,-0.206,-45.960032,-119.546841,-68.7205,-3.61e-06,7.49e-06,-1.494e-05,4.3453574616019175,-0.4924623844769324,-4.16454952e-08,-1.09083078e-07,Tau,23.0,Sco,1,81020,,1370.2505971242451,,,,Paikauhale,Scorpion
81130,81377.0,149757.0,6175.0,,13Zet Oph,,16.619316,-10.56709,112.2334,13.07,25.44,-15.0,2.54,-2.711,O9.5V,0.038,-39.017319,-103.200447,-20.582092,1.109e-05,9.22e-06,1.642e-05,4.350926751445045,-0.18443051180475,6.3365148e-08,1.233366e-07,Zet,13.0,Oph,1,81130,,1057.791322499501,Zet,2.55,2.52,,Serpent Bearer
81444,81693.0,150680.0,6212.0,Gl 635A,40Zet Her,,16.688113,31.602726,10.7158,-462.58,345.05,-70.4,2.81,2.66,F9IV,0.65,-3.073152,-8.593139,5.615032,1.18e-06,7.468e-05,-2.246e-05,4.368937793802669,0.5515716134340349,-2.2426511235e-06,1.672849604e-06,Zet,40.0,Her,1,81444,Gl 635,7.516228940182053,,,,,Hercules
81583,81833.0,150997.0,6220.0,,44Eta Her,,16.714933,38.922254,33.3111,35.58,-84.98,8.0,3.48,0.867,G8III-IV,0.916,-8.555377,-24.463195,20.928253,4.8e-07,-1.604e-05,-5.54e-06,4.375959256346191,0.6793214920466812,1.724967075e-07,-4.11994665e-07,Eta,44.0,Her,1,81583,,39.192232245497664,,,,,Hercules
81602,81852.0,149324.0,6163.0,,Bet Aps,,16.718126,-77.517435,48.1232,-282.83,-355.03,-30.0,4.23,0.818,K0III,1.06,-3.425923,-9.82102,-46.985394,-3.349e-05,0.00010435,1.205e-05,4.376795223012839,-1.3529344617975876,-1.3711985327e-06,-1.72123401e-06,Bet,,Aps,1,81602,,41.00152405066133,,,,,Bird of Paradise
81830,82080.0,153751.0,6322.0,,22Eps UMi,,16.766159,82.037262,93.1966,19.54,4.67,-11.0,4.21,-0.637,G5IIIvar,0.897,-4.098102,-12.242736,92.297935,9.53e-06,6.6e-07,-1.085e-05,4.38937019191019,1.4318203301069825,9.47325932e-08,2.2640798e-08,Eps,22.0,UMi,1,81830,,156.60297206860486,Eps,4.253,4.203,,Lesser Bear
82022,82273.0,150798.0,6217.0,,Alp TrA,Atria,16.811077,-69.027715,119.7605,17.85,-32.92,-3.0,1.91,-3.482,K2IIb-IIIa,1.447,-13.127447,-40.804561,-111.826781,1.567e-05,1.486e-05,-3.98e-06,4.401129586218367,-1.204760900505801,8.6539242e-08,-1.59600663e-07,Alp,,TrA,1,82022,,2151.7905703397573,,,,Atria,Southern Triangle
82112,82363.0,151249.0,6229.0,,Eta Ara,,16.82976,-59.041378,91.7431,39.59,-25.28,9.0,3.77,-1.043,K5III,1.562,-14.233672,-44.996851,-78.673358,1.827e-05,-6.3e-07,-1.368e-05,4.406020750455191,-1.0304664384078577,1.919377361e-07,-1.22560898e-07,Eta,,Ara,1,82112,,227.6145393141645,,,,,Altar
82144,82396.0,151680.0,6241.0,,26Eps Sco,Larawag,16.83608,-34.293232,19.5351,-611.83,-255.87,-3.0,2.29,0.836,K2IIIb,1.144,-4.842163,-15.39568,-11.006616,-5.042e-05,3.282e-05,-1.829e-05,4.407675434439009,-0.598529803311685,-2.9662355417e-06,-1.240492764e-06,Eps,26.0,Sco,1,82144,,40.3273792976113,,,,Larawag,Scorpion
82263,82514.0,151890.0,6247.0,,Mu 1Sco,Xamidimura,16.864509,-38.04738,153.6098,-8.84,-21.6,-25.0,3.0,-2.932,B1.5IV + B,-0.2,-35.43289,-115.66204,-94.671563,2.51e-06,3.066e-05,3.09e-06,4.415118219996618,-0.6640520452978562,-4.28575294e-08,-1.04719755e-07,Mu-1,,Sco,1,82263,,1296.5820353826284,Mu-1,3.206,2.946,Xamidimura,Scorpion
82419,82671.0,152236.0,6262.0,,Zet1Sco,,16.899924,-42.362025,787.4016,-0.48,-2.17,-26.0,4.7,-4.781,B1Iae,0.444,-165.254768,-557.850047,-530.561119,5.41e-06,2.471e-05,1.18e-05,4.424389793637826,-0.73935681205399,-2.3271057e-09,-1.0520456e-08,Zet-1,,Sco,1,82419,,7118.6886726228095,Zet-1,4.741,4.641,,Scorpion
82745,83000.0,153210.0,6299.0,,27Kap Oph,,16.961139,9.375033,28.0426,-293.03,-9.7,-56.0,3.19,0.951,K2IIIvar,1.16,-7.432411,-26.650562,4.567947,-2.325e-05,6.492e-05,-1.063e-05,4.440415745316629,0.1636251875143887,-1.4206495281e-06,-4.7026927e-08,Kap,27.0,Oph,1,82745,,36.27438014764577,Kap,3.199,3.189,,Serpent Bearer
82826,83081.0,152786.0,6285.0,GJ 9581,Zet Ara,,16.977006,-55.990141,149.0313,-18.31,-35.29,-6.0,3.12,-2.746,K5III,1.552,-22.05913,-80.386753,-123.53816,-6.26e-06,2.719e-05,-9.17e-06,4.444569660267883,-0.9772123050440364,-8.87693849e-08,-1.71090747e-07,Zet,,Ara,1,82826,,1092.4460532267929,,,,,Altar
82952,83207.0,153808.0,6324.0,,58Eps Her,,17.004827,30.926405,47.5285,-47.68,26.89,-25.0,3.92,0.535,A0V,-0.018,-10.50257,-39.395153,24.426522,-4.14e-06,2.71e-05,-7.83e-06,4.451853377357325,0.5397675857059825,-2.311591629e-07,1.30366398e-07,Eps,58.0,Her,1,82952,,53.21082592667942,,,,,Hercules
83638,83895.0,155763.0,6396.0,,22Zet Dra,Aldhibah,17.146448,65.714683,100.7049,-20.76,19.15,-17.0,3.17,-1.845,B6III,-0.12,-9.178442,-40.388128,91.793254,-6.41e-06,1.753e-05,-1.2e-05,4.488929593335949,1.1469375883659163,-1.006473201e-07,9.2841819e-08,Zet,22.0,Dra,1,83638,,476.4309868054156,,,,Aldhibah,Dragon
83755,84012.0,155125.0,6378.0,Gl 656.1A,35Eta Oph,Sabik,17.172968,-15.72491,27.0929,41.16,97.65,-2.4,2.43,0.266,A2.5Va,0.059,-5.602493,-25.470005,-7.342684,5.04e-06,-2.25e-06,1.301e-05,4.495872618056471,-0.2744514575701087,1.995493109e-07,4.73420559e-07,Eta,35.0,Oph,1,83755,Gl 656.1,68.17105263058534,,,,Sabik,Serpent Bearer
83885,84143.0,155203.0,6380.0,Gl 657,Eta Sco,,17.202552,-43.239189,22.5276,22.01,-287.41,-27.0,3.32,1.556,F3p,0.441,-3.401345,-16.05484,-15.432267,1.098e-05,4.022e-05,-3.95e-06,4.503617687690547,-0.7546662122762413,1.067074911e-07,-1.393402999e-06,Eta,,Sco,1,83885,,20.77782097504266,,,,,Scorpion
84121,84379.0,156164.0,6410.0,GJ 3995A,65Del Her,Sarin,17.250531,24.839204,23.0362,-21.14,-157.68,-40.0,3.12,1.308,A3IVv SB,0.08,-4.075476,-20.503689,9.676738,3.48e-06,2.962e-05,-3.316e-05,4.516178466215894,0.4335258950256537,-1.024896121e-07,-7.64454211e-07,Del,65.0,Her,1,84121,GJ 3995,26.109586865859324,,,,Sarin,Hercules
84122,84380.0,156283.0,6418.0,,67Pi  Her,,17.250788,36.809162,115.4734,-27.35,2.7,-26.0,3.16,-2.152,K3IIvar,1.437,-18.017787,-90.679203,69.185936,-1.069e-05,2.475e-05,-1.472e-05,4.516245841780261,0.6424410675372287,-1.325965416e-07,1.3089969e-08,Pi,67.0,Her,1,84122,,632.1206820052686,,,,,Hercules
84348,84606.0,156729.0,6436.0,,69    Her,,17.294517,37.291498,53.7924,-42.74,63.76,-10.0,4.64,0.986,A2V,0.043,-7.859219,-42.067341,32.591167,-7.61e-06,1.995e-05,7.03e-06,4.527693937918039,0.6508594257755175,-2.072093671e-07,3.09117202e-07,,69.0,Her,1,84348,,35.12367904656808,,,,,Hercules
84622,84880.0,156928.0,6446.0,,53Nu  Ser,,17.347128,-12.846875,62.3053,42.75,2.72,5.0,4.32,0.347,A0/A1V,0.037,-10.332265,-59.860544,-13.853358,1.184e-05,-7.29e-06,-3.4e-07,4.541467460506174,-0.224220273614345,2.072578484e-07,1.3186932e-08,Nu,53.0,Ser,1,84622,,63.27031548665012,,,,,Serpent
84853,85112.0,157778.0,6484.0,,75Rho Her,,17.394708,37.145946,120.6273,-38.58,9.19,-19.0,4.15,-1.257,B9.5III,-0.011,-15.173056,-94.947155,72.840377,-1.932e-05,2.206e-05,-7.45e-06,4.553924011390218,0.6483190658507988,-1.87041118e-07,4.4554377e-08,Rho,75.0,Her,1,84853,,277.20432375777017,,,,,Hercules
84999,85258.0,157244.0,6461.0,,Bet Ara,,17.421665,-55.529884,198.0198,-8.23,-24.71,-0.4,2.84,-3.644,K3Ib-II,1.479,-16.904234,-110.792345,-163.251778,-4.83e-06,2.075e-05,-1.309e-05,4.560981106873549,-0.969179308227775,-3.99001659e-08,-1.1979746e-07,Bet,,Ara,1,84999,,2498.04351871415,,,,,Altar
85008,85267.0,157246.0,6462.0,,Gam Ara,,17.423239,-56.377727,341.2969,-0.77,-15.85,-3.0,3.31,-4.356,B1Ib,-0.15,-28.42707,-186.83103,-284.199972,2.28e-06,2.346e-05,-1.197e-05,4.561393223335678,-0.98397695537597,-3.7330653e-09,-7.6842968e-08,Gam,,Ara,1,85008,,4812.824218676023,,,,,Altar
85410,85670.0,159181.0,6536.0,,23Bet Dra,Rastaban,17.507213,52.301387,116.5501,-15.59,11.57,-20.0,2.79,-2.543,G2II,0.954,-9.169333,-70.678899,92.218765,-6.46e-06,1.867e-05,-1.219e-05,4.583377711653538,0.9128314068132424,-7.55824528e-08,5.6092942e-08,Bet,23.0,Dra,1,85410,,906.149802231998,,,,Rastaban,Dragon
85433,85693.0,158899.0,6526.0,,76Lam Her,Maasym,17.512308,26.110645,113.2503,18.39,16.78,-26.0,4.41,-0.86,K3IIIvar,1.434,-12.948576,-100.86468,49.842035,1.357e-05,2.642e-05,-3.43e-06,4.584711502125813,0.4557167288276812,8.91572359e-08,8.1351735e-08,Lam,76.0,Her,1,85433,,192.30917289101595,,,,Maasym,Hercules
85467,85727.0,158094.0,6500.0,,Del Ara,,17.518318,-60.683848,60.6796,-53.65,-99.37,10.0,3.6,-0.315,B8V,-0.104,-3.736759,-29.474564,-52.908519,-1.308e-05,2.23e-05,-2.323e-05,4.586284984102778,-1.0591329523943476,-2.601025396e-07,-4.81759354e-07,Del,,Ara,1,85467,,116.41260294104907,,,,,Altar
85494,85755.0,158643.0,6519.0,,51    Oph,,17.523598,-23.962643,124.3781,4.91,-25.9,-12.0,4.78,-0.694,A0V,0.016,-14.138881,-112.775053,-50.514993,5.12e-06,1.705e-05,-9.29e-06,4.587667289288078,-0.4182270227090012,2.38043517e-08,-1.25566743e-07,,51.0,Oph,1,85494,,165.0440985652279,,,,,Serpent Bearer
